Index,Address,fraud_probability,FLAG
55,0x007174732705604bbbf77038332dc52fd5a5000c,1.0809325003577178e-05,0
56,0x0071763e7e796eeb4c32f083aa4a3ac2f33bf5c0,0.0010108519249454068,0
57,0x0071c78d72b78818b0d507c114674a7ce6bc4f18,2.8319634119724423e-05,0
58,0x00733965a4f189034c4cd0e7d38c877a34ba0b63,6.793885063383357e-05,0
59,0x00760b09a77e7a4f6ea7e7fdf17f93f8d898c870,9.686765115770127e-05,0
60,0x00761aebf8420f0325f7d3a9161a8bb6a96e550b,8.659962460191022e-05,0
61,0x007a010f85605b7f9ecd0e26a7cfa3987bb3e43f,3.771938680603919e-05,0
62,0x007bb0518b03f1a8c00e9bb545640800d1e91444,0.0044131448178004636,0
63,0x007cafba4edd0e25a664530e3cac0ffadb101fd8,8.917843559844648e-05,0
64,0x0080214c803a073c18aaadd7b99cfd08c3945b09,0.00033355143019684816,0
65,0x0080359f18daa3f2906e347a589ffd49c07c6258,2.2281310685393403e-05,0
66,0x0083704ad2f3e9f58e71593459462875255b7bd2,5.296384977558595e-05,0
67,0x00893fa05c19ce3895d0d5577db0ddb02d5cbd47,0.0002761489172429803,0
68,0x0095e1a57555e5d5e9ee041bc5953d1c37729cdc,0.0006034378920819342,0
69,0x009663d80363fa044763ef5331280081c95c94be,6.488962253214559e-05,0
70,0x009f93582e0c195ac9d3f2b9c1f31cf44e2e9561,0.00018897616558467446,0
71,0x00a4862d4407296f92005eff2f51fa5cbb3c6077,7.13395028694584e-05,0
72,0x00a527d60d31b337d571acd17dca172003636356,0.0007499577397300515,0
73,0x00a742825749d9a1b3e2455362ac4e81dc01162c,6.21602765973934e-05,0
74,0x00a87bd6b716f1a50504b8eff2d416de0690070e,5.388000847396838e-05,0
75,0x00adb936b9636ccc4211533c7f1a0d2c53466b85,2.8204992364340397e-05,0
76,0x00ae0c1fd293038c2b24a715e6fabacda6012b55,4.885819485878584e-05,0
77,0x00af29056355cbe37df9724436eef327f5f88157,1.092596359232458e-05,0
78,0x00bd1bba3519746a5b7d0bede063f14d48dfdf2b,0.0005086344882044941,0
79,0x00bd9fd57c423a1b1c969823d409156d90974d77,4.843365429768164e-05,0
80,0x00bf8ef866b3d8139c982961f6850fadc17f1d48,0.00011096611333152574,0
81,0x00bfc8d9cbcfc8601db95cded379ef7a4a5e0f5e,0.00011459287334115272,0
82,0x00c2abd0ab9fc13fbc8baac19dc30aec31704d4e,0.0005293525228303597,0
83,0x00c316e5099530e7af8e5bfade517b395acf8639,0.0002126085334461936,0
84,0x00c481dd22fba34f7dac2d46f0c1172c7abb9f0e,3.1998959569231685e-05,0
85,0x00c6b386f92e1841c3a9dde2bf97a8950f0b0c31,4.33198714641029e-05,0
86,0x00c8a33b90a749f7433e08e5d4c7034e405a94b4,0.00019632153721403574,0
87,0x00ca022d429d853c3f28070b410b13bc4438926b,0.0003531410266631323,0
88,0x00cb28b1d4437357fdb57967e21be18c415ca05e,0.0006972594745488287,0
89,0x00cb985681dd0cf13cff257a7324d97ea1e3ff32,0.00010408123319156855,0
90,0x00cbdec4dd1b322810683c0e977d4fa237fecf7e,0.0002479720706997586,0
91,0x00cd7d76d3e93819c19fd7296386b816234b489e,0.00038949423688546724,0
92,0x00ce20fbdedc38fb559728265edbb26b63fbb377,3.52721196772915e-05,0
93,0x00cfdefb1e800e4743288734adc727fae6659f74,0.0005883260795591343,0
94,0x00d4a560da94790c8d508a7edda6465d7a3e9a49,0.00018452324955054456,0
95,0x00d8a10e21f443758240eed09897cef08314618d,8.579381995382395e-05,0
96,0x00da8417b2c53b1fac15fafddf9854285959e9b6,0.0006378661666915306,0
97,0x00df7c16597385f31dfc87d1e103eaab28fc0f8d,0.0001704378094600858,0
98,0x00e40876d147fdc499afa3f5a49cf6fe6256f196,0.0001777000781418946,0
99,0x00e87b69cf3686e028f96d14cd79ec30983e0f53,2.7452452808117425e-05,0
100,0x00eb6923331d35ba68b9e36ff99d0c035ffed9e5,0.0001480104502222031,0
101,0x00f166114c211b7e71e09bfd5d6ffee8716bc0cb,0.004182535486424277,0
102,0x00f3c39b641a3533b95dd30b4f5b3a87ba9044ca,5.68627402184386e-05,0
103,0x00f8513a3819c085ba1d3cd84a15c5df45b7ee35,0.003485253912728516,0
104,0x00f8de11eada0ce48200cd7f2214082954a9fe44,1.4994555798457623e-05,0
105,0x010c41f9ada72d7993973ee274c6cc93a309f805,0.0009635332740350516,0
106,0x011b1cd5eaebc4d52bd2a6c928d45d93af642a58,0.00038004546952032466,0
107,0x011bed5908623f6adfcd54872ed88e0dc713a1bf,0.0012926137904665802,0
108,0x0120a41636716d5717e92a2a960580a0961df73f,7.674636497261894e-05,0
109,0x012dbb1d6e6aaae7a0bf5f610a5fb44e308bb433,4.275153423112005e-05,0
110,0x012ef110b256b0e6b80aea1478d74b1b4a1eabb9,6.342369572333153e-05,0
111,0x01390fbe18c3c5ae9f91b13ade67d19bce75c5e1,5.759722625081291e-05,0
112,0x0155a63bc4cb378cb9b4dc10c8e777943bba9c2a,0.0003466885638077391,0
113,0x0160cf072f092a70e8def0537b8329350282a8d4,0.0001627319398908479,0
114,0x016cd40242a3b50902c84088092ef87c85d782b3,2.2089750491409122e-05,0
115,0x016d12db5620e094868f95b9c6fd2057032b7446,0.00017986131103879028,0
116,0x016e0ddc9631f662539fb1882458e5df00791565,1.4507650036115006e-05,0
117,0x016f855e1d3a7737f7da894b1dd6e86a3353225d,9.118549667038862e-05,0
118,0x01716102b6ea467289897effc84cf136bd0b6c32,0.0008232040688548126,0
119,0x01889bfb1bd897ff4f23cb25f9dde7b3a012dbca,0.0001880647569224566,0
120,0x018b9224ee3f8f362f553835d27da391fc5af9d9,0.00014791497588133605,0
121,0x019444358934627777f19f0cc121f5fc00e7bab8,9.719503717376876e-05,0
122,0x01969235b1145fc6e8b1efab8ddbe56cfe313f3f,9.09048911071654e-05,0
123,0x01a35a131f90dd33dec9a0995aaa60720c046938,0.00018224913937222575,0
124,0x01a9e95ef766394893dbfb824c66c91b301b913d,0.0022394368054419627,0
125,0x01ad2af80301bcd6b5bd737699a6a7b51a24152a,8.595513199627837e-05,0
126,0x01bf959b281ac74e7fb3b98c880dbe88bab2e2a4,4.985052806984465e-05,0
127,0x01cb670a5b57ddf7fa27b455ba2d9357f1dec6b0,0.0027291503973299745,0
128,0x01d41e16362b141332db90f69785dbe58f0dc4ee,0.00010004768289310315,0
129,0x01df8ecad36d5eae229e6f5ae784428a9191c6ee,0.00021764787834286907,0
130,0x01f6c17b828f211909453550ac925b3a19a583d7,6.145549792319137e-05,0
131,0x01f70159be7361ccfcfe85bd4bbffe63ec00e214,7.887189459313627e-06,0
132,0x01fd68c62d8b18f5f01f184656b0b8de18ccb7aa,0.0003595875737105035,0
133,0x0208764c8e34d0f980677f10867444f4cb27825c,0.00022544771852014362,0
134,0x020aaf9192743375b50ab13976aa8e86d50852f5,0.00047940414275081036,0
135,0x020d6af0b51290d19e73a053ca33fa42da3a18fd,1.0452854098249383e-05,0
136,0x020d818ebb9f1bd587acae00a48b93424d37bb84,2.4109109219597168e-05,0
137,0x020de3ebd3560b4e3cec1a8b34a3f2dff5e31f88,0.00016670666232216307,0
138,0x021201236965565462cd458df7d70f737d63d4d6,0.0003227808121357255,0
139,0x021da14749518f5d036a1891a063d2ab5db1b733,0.00039770561248885763,0
140,0x02298b9f2517b0dc60929c53a69dea884494a32b,0.0004936495218366951,0
141,0x022cbf4576d9c1c47836962c2d1085f0ff9177fc,0.0011075433211966777,0
142,0x023096bf0b4d933256f98b85b648586e75105277,1.984261059552697e-05,0
143,0x0236e5eae1708bfab9a699e8268e7521b0e6b95e,0.00015567681283865738,0
144,0x0241899d2e42ca0fbf46d1a75ef429c7e061cded,0.0002086539548027155,0
145,0x0244d7e1ffe01940b1ffcebca3f09efab13fe664,0.0003503668638596045,0
146,0x02459d2ea9a008342d8685dae79d213f14a87d43,0.00021104403881556282,0
147,0x02494bfc78c74a5aa1c5b7b92757f9f37b2dcc5f,0.0004439751877528792,0
148,0x024e8f301490466665e2402840f44881690bdb57,6.230190760444724e-05,0
149,0x024f443f33e173e7a4dee5bc48c2132862f4a5c7,0.001035751298464149,0
150,0x02524995562b26980f0fa0d9e34ab1dc0d5e2283,0.00012981797389702635,0
151,0x025aaf76b2157cadc814a145afb6d869753e73ff,0.0007997199742476913,0
152,0x025ba18cb327c8d968470936ba8f340a47fd6a43,3.0309687286440624e-05,0
153,0x02605b528db3667cd34d3ca2f95b463ffcdab3a5,5.4608660064386364e-05,0
154,0x02618fd3c75554000c4a1bd2da6df06305c28635,0.0006487465255403162,0
155,0x026c1f10245d9f5950e4a4efbb97c97b5419ff2d,0.0002929110719089109,0
156,0x026cb4a26bffb77427d6c2a8e5fd0995bff09688,0.0004321553702332069,0
157,0x026ee796ed70271cb22f3a619963b2d6dc46129c,9.812868077936884e-05,0
158,0x027421c8a2b34992cf191496dca553766597f78a,2.8434254375379158e-05,0
159,0x027beefcbad782faf69fad12dee97ed894c68549,1.883235298973019e-05,0
160,0x02819d258d099eafc2e1afbee0ec126b219fb0ec,0.0020617114721674414,0
161,0x02825fb4eb4cffaa181ccd5b2208a9d2d7c62013,0.0005026402502316397,0
162,0x0286f95399e27692f161ed91968ea43c47023a3e,9.885003333357141e-05,0
163,0x028ffe3d16df8eb97df443dd37478a9f0dd13077,0.00014465675415042267,0
164,0x02959ba85385b49fae65acfa7b90f79427b9c2eb,0.0005712877335703404,0
165,0x029798d4c234549b24dcfe12fb03ac50aa1b453e,7.827263882637924e-07,0
166,0x029dca74053990795945b01cccc987524706eb20,1.0181599679695722e-05,0
167,0x02a70f1f4449443fa36c14388479488d460007d7,0.0002819452687596482,0
168,0x02b346a34e1559886e6ca1631cb74d7895465197,2.8395743491062033e-05,0
169,0x02bc7852a518c506e2bf23c952ec9f341f2f2e0e,3.074532083036262e-05,0
170,0x02bf92165342a788b50e8b9de173116270192328,0.0012396569094408432,0
171,0x02c68e3de38b00f958a53bd9182d09120312b2a2,0.00016954398061929708,0
172,0x02d11dcf702df6b41d0b09acf7f9589000f99d99,0.0007558136593279161,0
173,0x02d3e49a4aaa3704f7af38f7d91d47aa7ffeba33,4.481040069015559e-05,0
174,0x02dad75eacf674939e61af034c2095b512f2af51,6.812029303407703e-05,0
175,0x02ee08c4e1c0e17a658fb42bd379bad9db48788e,0.0004223895563932788,0
176,0x02fb09a6d1ef7a8f3d131130695531af5393ef4a,0.0005492029157866232,0
177,0x03014fd1cfcb9dbc4e8e2237638bb4c639d7babf,0.0009383942699789772,0
178,0x030174efb82f744929c53c4a14ce4c8c0625d8ab,2.9671267644252004e-05,0
179,0x0303dc78685fc446871d568c6e86a9547fb1d2c7,0.0008961718761043503,0
180,0x0304421f7d097871bde3524962f342d7ccadb0dd,0.0010594407904161679,0
181,0x030459bed9ba3b8b2a9398f963670aa544450d0e,0.00035289943853491975,0
182,0x03081809e0cf5371fcbe2f4d12fce8b7204819f1,7.895360929086196e-05,0
183,0x0316412031b6dc9ef2bc7e728fba71f9f8f5e4f1,0.002545202146364684,0
184,0x0318f182677d9d6c297542e4699ce582f86ef0b4,0.0005002236375738644,0
185,0x03192bc9a49d441f0b228434ebbc9a5d54c1044d,7.31130135059047e-05,0
186,0x0324764f3cd277421cd46a0f48ee29bfc1237f60,0.00014198180316645861,0
187,0x0326b710d6eafc36349eca09d7a8871dbf736457,0.000330470609887409,0
188,0x033c872f24bb2b68deef057d1edfa662c8ca15e3,0.0006853468716094401,0
189,0x033d8961a1773ac9a47b2aa0fce76f18b17defa4,0.0007014971061050287,0
190,0x033e08ee587a2b8a312d60a1b2dec218e3ff47e0,5.525329017742461e-05,0
191,0x033fa9f2da90b2d86b80488a3aff89f94b825e9e,0.0001972801896018984,0
192,0x034007f4b2c2b8b6fe6ee16e03452452e6d08aa9,9.291251096180812e-05,0
193,0x034344f6c73958d78b98fc96f3e6616fe1932a79,3.9051326558696204e-05,0
194,0x0346e666fc6c24e7fe06529fe5b854d99cdab58a,0.00016342393577947553,0
195,0x0346f31d74b4116d09113f7597d9aabb2ac1c7e3,0.0005518659177206988,0
196,0x034c1ce9dc5d6ac73773e48b6fe2f50f76b53fea,0.0002116126062781628,0
197,0x0352b41a8cc454109979e1073e4f5965e681084c,0.000117330842872155,0
198,0x036135c297ae0801c7a488e56aae98ce7f69b395,0.00011795741437747759,0
199,0x036244d89950b3c6b39c24c801b557b77cf4a9cc,5.2061907873943126e-05,0
200,0x0367d5f834a7e3b39f2b44650a67561f506859df,0.00011213998695120783,0
201,0x0369781891dd06c9987d7dd74f7f7b44216c35c4,4.8714340080600394e-05,0
202,0x037017bcdddb206f35e0e0c7c6edc699c19b57af,4.6564855117513545e-05,0
203,0x037478bc69794a00324df3a4857c628016fde00f,0.0036214243764098424,0
204,0x0374b6d63fc8bbfa401ed8549900fd02de86ea99,2.064920241749158e-05,0
205,0x0374f9963118cf1d074800388505a1aa09ffff01,0.00025536971260000887,0
206,0x0378630fc896e8e34162650c033a42afd885256d,0.0010077364079851055,0
207,0x03805dda8b08f71e0bda8faff59481868ab35a7d,0.0003265665922813479,0
208,0x038dbdd8d39c7ced6b4ff01eacd74efd35764f86,0.0002777137433779718,0
209,0x038f5e93ac0983178bc928cf489f46fd07a50f89,0.0004991825720757868,0
210,0x03902904297b6db7d2c5e95e43e76aad4afb8928,0.0002513939336289257,0
211,0x03935c8e5f6aca2da0d946875b874b5deacf0c5d,0.0009337103433543766,0
212,0x03986db5655d105969dde64832d382b88d8ba2fe,2.7378527069607046e-05,0
213,0x03a187998ad07f7eddff4e27cf0e4454004ad978,0.0002891646434561597,0
214,0x03ac0df2b606bf96384394aa710f407975fb143e,0.00015060892804676334,0
215,0x03c0e9a2a106ebb0858bcf767613059edf72ef96,4.1827013824726335e-05,0
216,0x03ca8d38701a176c62d043f2a2be9ca6af77a505,0.00022587790921511884,0
217,0x03d42acad7cdac001c80eb1443c24f18893eb2d0,5.295683205080793e-05,0
218,0x03d4b51226235046f9af5aa50d69e2d61c4c4214,6.494409613578334e-05,0
219,0x03d6bc0026c612d582313b30cefbd4f0381cbc9c,0.0012837785746446628,0
220,0x03eda81520e409e40ec09ae5b199c0a96a9f101d,2.863094085568474e-05,0
221,0x041a1a4ade976df5a4fc0f4915f888ab3615b10e,0.000495467153797776,0
222,0x0422b3d347377aedcff3fd4c54d14a44128185ad,0.00021654484335567335,0
223,0x0427333d1b503d1e5813ec98b68644d5fe2d4fd4,0.0001853856068896232,0
224,0x042b7bad39d61ef7014dd399e1f23b328fd75697,0.0016519836234410428,0
225,0x04349ba34e04d2d1666e8ef68d79a34077781eb8,8.59053144896962e-05,0
226,0x04368afcda1476656a26987c7818ee9215dadf8c,9.10221819841268e-05,0
227,0x043895203bdac0e76d9e8d0ec7c1059cebb48764,5.847766321870967e-05,0
228,0x043b05c7e524dbe75232ea656b13b885ff589a24,4.938207199275931e-05,0
229,0x043d4ab5825162eff28f2edc17f7a0b1600eed32,0.0004216828105658755,0
230,0x043f2375429bca5598cb4bf6ab7568907607fb9e,0.0009208665603091581,0
231,0x0440a7cd16bdb5218f10b73f1694c5b1731bb1f8,0.0029709819035850984,0
232,0x04480c82733b712484b04beac80b35becca09b11,0.00026864128199980666,0
233,0x044a53b66b24c65c6807bedced72e3f8f9c66b29,0.00033742758318000993,0
234,0x0454e108e55ae3cb0fd4aec008ecf86b61c7bf6c,0.007117901090912043,0
235,0x0455681177ab7cb0f33657e5f67e835521aa2c7a,2.2595198196808567e-05,0
236,0x04560b79a30f52167722db9a46f256c05e0c9921,0.00019321172387323156,0
237,0x045aba14bce39ffd9bdf47c004f0fe8375110124,0.0009964584071238904,0
238,0x045f0a42c272a9f765b5e0a78c484ce37efe3ea5,6.461285950533807e-05,0
239,0x046af5bd2705fab727d45168ea50dc1034c11861,0.0003375911406488122,0
240,0x04713ef7c2dd63d079caf3853f1759a1ab1bb70a,0.00017521702624622004,0
241,0x04714428e4e534a3defadbc46bc4e46cc793ff9d,0.0001975745563391555,0
242,0x047e2e663d8706d0d64d3eb69866d841a9d4bdc6,0.0016030182746898452,0
243,0x0480f66a8e6c40b72d6ce78d1057d8d94eeecfcf,0.00019244097305352778,0
244,0x0481eb2557fb2e6af54422c3453bacfe155e1124,0.0001436513149975663,0
245,0x049857ab4bb3cb796f29b15709317713cadb4ee7,4.3722990474177725e-05,0
246,0x049aca9570f192fbef3b70c5d4a92be0bf53ad8b,3.102246327705307e-05,0
247,0x049d7b114b2eb19b606251edb95d59aa3909c157,0.00023334263987942813,0
248,0x04a3084aa73481e9cb04d0a7b0df3c896cb1b1e2,0.00011733710248344746,0
249,0x04a91c65105d159d25995682a8a21a0375321b02,0.00014166359262363662,0
250,0x04aec1e843907668fded23b6f8814ef5396082e7,0.0006518274102808939,0
251,0x04c5e7aed80f635a54ad5494b6fa0a2e33743e6f,0.001075455187592719,0
252,0x04c6570d3aaf10230fd87f73424352a77ba2bf46,6.0932945600164155e-05,0
253,0x04cb9baa9e5fdea5f7e8bae6c42133b0acbfbe47,0.0004267498369187215,0
254,0x04cec571a0758001a9d03533d54e643a9fa7dcbb,8.002339076588791e-05,0
255,0x04e08107946d1e42d109e67695c43ca1e42638cd,1.1546869286026343e-05,0
256,0x04e3a85ccc9f84c6672668ef0968321bcabdfa00,0.005816608882453975,0
257,0x04f06845f36f380dae5152daa7c4db2b857c15dd,0.0037753567606119104,0
258,0x04fceacbd91950a3f1e7f91b16476b609c83a762,3.8562295632800725e-05,0
259,0x04ff2ba5884f8a52de19d0a76cb8f6f266754c6b,9.72773964502959e-05,0
260,0x0505c3ba680f49a46ab500b8a39a8bd396d93875,1.4317829877953322e-05,0
261,0x050d63c4e59082049a33d5d3f6d4d2bbfb331723,0.0001073848323440865,0
262,0x050ecb95bb0bc5a5ce7f0b8920b4c704d0e1fca7,9.415223144197675e-05,0
263,0x050f6030f6c80387fd061c5f2bbb32f9a7648e80,0.0008194103172993575,0
264,0x0510156b8080e359f3ef29386634e0fefdd2495f,0.012019090202513839,0
265,0x051b7f66f9186e04333e105fbcb4af7cc21e8e07,8.496807713874059e-05,0
266,0x051e395eefe31c8bd8d8546127ee8d6e0bfeec57,1.9380822131234026e-05,0
267,0x0536806df512d6cdde913cf95c9886f65b1d3462,7.868939247679071e-05,0
268,0x0540db24a0b7d9f1f70e915a1e4c4913cdd0e3e0,7.085379577301874e-05,0
269,0x05498d2e0ceae89926c2a0e476fc905f722600e5,4.8325237877791164e-05,0
270,0x054eba3784c06a358f4516643b2412dc8a121408,0.0002815195757753185,0
271,0x0550b952a398cb1dda970e9e4d4d72d0a0518284,0.00010254648967369629,0
272,0x055de08e00c27d5bacd592fadda4e0e3cb499753,5.130265880780283e-05,0
273,0x05643de9716f7fc02f301486f0ce960cdd5e5f4b,0.00017937262720063845,0
274,0x0569497f5a5c2f5fadeb01d2b63f83754c49ac3c,0.00029282069702033165,0
275,0x0583c3c6f0d5f8c6f84b851700617d4e55bdc649,0.00028956274293583106,0
276,0x0587a3525b5782ae7c13815a535cbf3927e237ff,0.011197254160382851,0
277,0x058a14f94ddc08dffea9d8013faa9ee4d0d05c0d,4.2761040785396876e-05,0
278,0x058a99632be743ad9722c639b5aa707b0562653f,0.00012978699878489136,0
279,0x0593e534443a3eb3b77a8b65dff01486e7993d29,0.0004362836571315737,0
280,0x0597b0cf9255f1ea775c4f1dbd64d8541f4c556b,4.839587016652131e-05,0
281,0x0599b69fc510ee7ad786501631616e8271548737,0.0002237405065402332,0
282,0x059c1a160eb12a884513f769d39d46b428ebc82d,0.0023640312330736693,0
283,0x05a999ab99efa89852bf707173309573fae58411,4.506228387371015e-05,0
284,0x05ac993b8ffb0bba70431edf96e339ababec91b5,9.857295448482643e-05,0
285,0x05ba1b7e69662de5a4740d40b002e3ac166eac7c,1.6991727773472177e-05,0
286,0x05bfe4897ef55b5b1dde1ab3ce4570d47025da7e,2.4423127237409163e-05,0
287,0x05c9a130cdb3c900e63f9c5056b9b2252195f741,0.00018522286759427607,0
288,0x05d61bbd3367f3d2f3615a1d6de324afa373f1be,0.00028807294519924526,0
289,0x05dc4b40c3e5b47cea0ca3ab432aed13c7f882ab,0.0004229510307041685,0
290,0x05fed1e2ca2c2cab8f004f53f92168d2d73e6cab,0.0002522190559782465,0
291,0x0612c225012349b3d42c96ebb85c7d8aa8444720,7.620258316426236e-05,0
292,0x0626db45ea2122cbd67b9a7ca2bde1b29e0113a5,0.00016586680342023334,0
293,0x062f954b3abd1440e0c2b37db97ac29f6e0f29e2,0.0001141133641649577,0
294,0x06337c9befff13aaf743348997359fec5a53fb6d,5.018316414062648e-05,0
295,0x0634c54ce082404d03849b4eee14cb3537525e01,0.00012418135694295928,0
296,0x0640c86cf78ac0d5bc5e84d5f6941c7a37d70715,4.1329814145040654e-05,0
297,0x06419404a7ffcd7467245f5db1e47ec5f9e3391d,5.394278088089853e-06,0
298,0x0642b24712e685a0122077b8a43153baa000b369,0.0009453773515945311,0
299,0x0644050724b45de35853c4153dcaffbc32a22ec8,0.02809008310842161,0
300,0x064c5815cac04ccacc03afa9f4fb4c68f98a9194,0.00044812650160721553,0
301,0x0678c062da87a753a5333955cdc32ec2814472c6,1.1544836556883814e-05,0
302,0x068ef023b48bb4f445429434b000d90560524d4f,6.322019616846401e-05,0
303,0x0690b9957bbc960f865f9262e4ba4f7a2db80bb4,0.0002068550486648581,0
304,0x06993321df90da3f4a00a69b6eddbc2028a46c4e,0.001110390413934048,0
305,0x069fa545da7c7d9b2559de7fa14f387e0243dac4,0.00026343196446557046,0
306,0x06a31917e7ca4b48602f160f4aa996299d1e022d,0.0002635651389451982,0
307,0x06b0c7d2dd010eac9c109bd412bcbc663feb2656,0.000266483947511652,0
308,0x06b3c48734bee49e932415d51a34301519fc86c0,0.0002655033059929076,0
309,0x06b582d3672efaf804ed5a63036106108ee4b326,0.001818296387954609,0
310,0x06b5befd795c028c84b500094eec0fbee019d696,8.326989278405901e-05,0
311,0x06b6191d1984836d05e9b719d4e902f4c26bb1b9,0.00037682908388746915,0
312,0x06b7deefed2ec1720b94c3caf9cb633f49d3bc3e,0.00018417279208113112,0
313,0x06c046a7cf3a7870cd1a295483f234ac650abb6d,0.00013651117992812898,0
314,0x06c51cead292c09354d92acec460313aae37ae70,0.00013497727108019284,0
315,0x06c6f4f5b34375b1510c2123833385017ab66871,0.0015314217751757361,0
316,0x06d5c61214916eb9d2f217c03bacd567e5d5c637,0.00043169842934604277,0
317,0x06d96ffb25de07ba75306fb316a3c9b7b23e1f4f,5.247174455469881e-06,0
318,0x06e2a0b5c28e925628eb6a5b405c3be4ad755a9c,7.954227744242958e-05,0
319,0x06e6172cd86a3b17b31c85a17d623c509130be42,0.00020420233842221024,0
320,0x06e7f607a9582631936e1f8833ca56622ce2f1fa,0.0020221702075904112,0
321,0x06e88f3e69042f90cb0e754636836abf32fc7346,7.713401094985755e-05,0
322,0x06f29d6b96424fc959a2121f5e19e2a86c225307,0.0031523067872228612,0
323,0x06f533834f14343eb9b2f0b063b858b6f1c1c5f0,8.757238585220978e-05,0
